geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r3	d14_r1	d14_r2	d14_r3	d14_r4	d28_r1	d28_r2	d28_r3
ENSG00000007372.22	PAX6	protein_coding	protein_coding	1.36359e-41	0.1	0.168294	4.96913	4.07232	3.43437	3.84129	14.2247	5.42039	7.17487
ENSG00000007376.7	RPUSD1	protein_coding	protein_coding	15.6042	16.8486	12.0542	9.32009	7.25135	8.05037	7.98904	7.49348	11.8258	10.4586
ENSG00000007384.15	RHBDF1	protein_coding	protein_coding	33.2129	27.9546	24.9858	61.7718	68.7498	56.3888	66.7513	36.1818	41.6385	7.97679
ENSG00000007392.16	LUC7L	protein_coding	protein_coding	39.0321	32.5255	40.5062	42.7633	55.5186	48.7958	44.4683	62.5924	75.7271	40.6543
ENSG00000007402.11	CACNA2D2	protein_coding	protein_coding	16.9626	19.6409	17.1347	5.14544	5.59555	4.53465	3.52389	10.8076	9.78801	7.50535
ENSG00000007516.13	BAIAP3	protein_coding	protein_coding	3.07796	4.71747	5.07318	16.5344	26.7223	17.4074	20.2503	65.8851	60.9403	48.1572
ENSG00000007520.3	TSR3	protein_coding	protein_coding	42.9691	22.7498	29.9518	25.7257	34.6218	33.9391	26.8128	40.1825	22.5963	38.0089
ENSG00000007541.16	PIGQ	protein_coding	protein_coding	17.4141	13.4769	10.9122	25.1532	26.5611	20.9594	30.3849	37.96	31.0037	27.3099
ENSG00000007545.15	CRAMP1	protein_coding	protein_coding	2.71554	4.08541	4.69361	6.30858	5.72348	6.04452	5.63737	7.09335	8.39181	6.15099
ENSG00000007866.20	TEAD3	protein_coding	protein_coding	15.0585	12.379	13.2437	16.6594	20.3832	16.5283	14.9713	10.8854	13.7446	7.28009
ENSG00000007908.15	SELE	protein_coding	protein_coding	0.114592	0.1	0.1	0.1	0.120131	0.1	0.1	0.1	0.1	0.1
ENSG00000007923.15	DNAJC11	protein_coding	protein_coding	21.6589	20.5625	24.6698	12.7571	16.2947	10.1805	14.5052	17.3011	17.4582	16.2505
ENSG00000007933.12	FMO3	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.271003
ENSG00000007944.14	MYLIP	protein_coding	protein_coding	13.2141	12.9044	13.224	6.4264	8.37397	7.79575	9.27758	4.40024	7.14456	19.7323
ENSG00000007952.17	NOX1	protein_coding	protein_coding	0.1	0.144641	0.1	0.1	0.720602	0.1	0.1	0.1	0.1	0.1
ENSG00000007968.6	E2F2	protein_coding	protein_coding	0.938691	0.58406	0.968858	0.0833209	0.0771495	0.0790411	0.0687441	1.33825	0.761221	1.40318
ENSG00000008018.8	PSMB1	protein_coding	protein_coding	233.847	220.49	229.823	149.652	169.342	147.818	161.665	140.161	138.216	236.246
ENSG00000008056.13	SYN1	protein_coding	protein_coding	1.1058	4.05895	2.59251	6.04112	2.98741	3.51927	3.04551	6.08688	4.53337	1.69843
ENSG00000008083.13	JARID2	protein_coding	protein_coding	71.9822	70.1655	70.3911	10.8656	10.0743	10.6867	10.3231	14.4387	14.3722	15.8831
ENSG00000008086.11	CDKL5	protein_coding	protein_coding	1.43569	2.00041	3.85719	1.05102	2.2989	1.18946	0.978429	0.65328	0.815298	1.87061
ENSG00000008118.9	CAMK1G	protein_coding	protein_coding	0.162293	0.286522	0.163266	0.917904	0.510191	0.986651	0.55085	5.02014	7.14773	1.78074
ENSG00000008128.22	CDK11A	protein_coding	protein_coding	20.5617	20.3293	20.1258	18.9362	14.3535	16.0308	17.8947	23.3472	23.0886	9.82196
ENSG00000008130.15	NADK	protein_coding	protein_coding	27.863	26.316	31.3446	17.5151	23.2938	23.1796	22.1825	25.5936	24.8276	24.4721
ENSG00000008196.12	TFAP2B	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.35987	1.48651	0.26634
ENSG00000008197.4	TFAP2D	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000008226.19	DLEC1	protein_coding	protein_coding	0.423915	0.229028	1.17564e-155	0.76777	0.95963	0.544371	0.278287	1.72415	0.612677	3.11997
ENSG00000008256.15	CYTH3	protein_coding	protein_coding	5.36592	6.08685	5.74842	5.11224	6.40738	3.75207	6.67282	9.60622	7.54078	9.44977
ENSG00000008277.14	ADAM22	protein_coding	protein_coding	1.17308	1.86375	1.87741	1.9636	1.98853	2.09038	1.50139	2.37375	2.17884	3.24107
ENSG00000008282.8	SYPL1	protein_coding	protein_coding	41.1549	41.2128	43.3553	30.0291	31.2597	30.9294	26.4006	17.2363	22.8321	19.3395
ENSG00000008283.15	CYB561	protein_coding	protein_coding	8.85756	7.93153	8.97419	3.07019	3.15553	2.99708	3.24527	7.34322	6.31978	12.5921
ENSG00000008294.20	SPAG9	protein_coding	protein_coding	16.3307	16.6518	30.1606	38.0358	38.345	39.4174	43.3527	63.8572	55.8474	62.2358
ENSG00000008300.16	CELSR3	protein_coding	protein_coding	4.07125	8.2176	4.72694	5.5004	5.6487	6.08123	7.71022	17.097	15.8162	4.98357
ENSG00000008311.14	AASS	protein_coding	protein_coding	60.6545	63.5811	60.9956	5.17886	5.42175	4.73593	3.89938	18.2711	16.3913	15.7322
ENSG00000008323.15	PLEKHG6	protein_coding	protein_coding	7.0044	11.9662	7.68014	3.94876	1.02226	2.33937	0.548667	0.531697	1.00963	1.00347
ENSG00000008324.11	SS18L2	protein_coding	protein_coding	30.3924	32.1668	37.5249	15.8552	21.7511	25.5317	22.8221	21.5913	28.7585	21.4275
ENSG00000008382.15	MPND	protein_coding	protein_coding	7.45051	9.74547	9.16986	27.5423	28.6746	15.352	15.6599	24.2172	31.5803	27.9461
ENSG00000008394.12	MGST1	protein_coding	protein_coding	185.219	164.552	160.809	58.2457	78.8834	59.8382	71.3313	84.2292	66.1065	54.7923
ENSG00000008405.11	CRY1	protein_coding	protein_coding	12.6258	13.6643	11.5955	8.20081	10.4507	6.49235	8.93566	15.6109	5.29455	10.8078
ENSG00000008438.4	PGLYRP1	protein_coding	protein_coding	0.1	0.584984	0.1	0.1	0.1	0.1	0.617229	0.1	0.1	0.137556
ENSG00000008441.16	NFIX	protein_coding	protein_coding	0.279399	0.123224	1.17739	4.84393	1.65153	1.28165	1.15256	0.63531	1.75932	3.0052
ENSG00000008513.15	ST3GAL1	protein_coding	protein_coding	3.96218	1.4425	1.70279	4.87383	3.88906	6.2614	6.28701	5.7015	3.69742	4.15179
ENSG00000008516.16	MMP25	protein_coding	protein_coding	6.97849	6.43074	6.27527	8.200760000000001e-55	0.12161	0.246277	0.234011	7.64458e-152	0.125369	0.198356
ENSG00000008517.16	IL32	protein_coding	protein_coding	3.03314	5.71521	2.38621	0.1	2.44777	1.67838	0.53884	2.60583	1.66282	0.272712
ENSG00000008710.19	PKD1	protein_coding	protein_coding	17.7068	21.6076	18.5817	33.0501	38.5817	52.585	31.3231	33.2381	38.811	14.6803
ENSG00000008735.13	MAPK8IP2	protein_coding	protein_coding	0.459581	0.304159	0.346996	1.33189	1.35172	1.23426	1.28811	10.3718	10.5377	11.5825
ENSG00000008838.19	MED24	protein_coding	protein_coding	39.5084	45.7971	43.2213	57.4174	57.9892	58.7758	64.1972	57.6758	68.1568	39.8855
ENSG00000008853.16	RHOBTB2	protein_coding	protein_coding	3.70156	4.28135	3.91993	5.60211	7.13045	9.31414	9.40053	17.0367	19.2304	16.2343
ENSG00000008869.11	HEATR5B	protein_coding	protein_coding	2.79843	2.95237	4.12948	5.59508	4.48947	5.48353	5.35463	10.2596	6.80055	10.3216
ENSG00000008952.16	SEC62	protein_coding	protein_coding	25.8371	28.8844	27.2763	28.2763	31.6232	31.9506	35.69	39.0057	35.372	58.2698
ENSG00000008988.9	RPS20	protein_coding	protein_coding	1481.13	1467.78	1448.24	1801.65	1792.3	1734.74	1760.99	1341.75	1344.26	1366.47
ENSG00000009307.15	CSDE1	protein_coding	protein_coding	163.47	159.826	168.789	132.739	135.733	138.811	124.205	153.025	147.82	271.097
ENSG00000009335.17	UBE3C	protein_coding	protein_coding	16.6605	13.7334	17.2938	12.8039	13.2215	11.6201	11.5695	11.5988	11.3912	15.67
ENSG00000009413.15	REV3L	protein_coding	protein_coding	11.4895	4.71423	3.90522	9.84615	8.04661	6.10824	5.60569	4.8572	8.53634	3.64074
ENSG00000009694.13	TENM1	protein_coding	protein_coding	0.320038	0.256615	0.117304	0.164904	0.244247	0.25018	0.1	0.264731	0.501862	0.268293
ENSG00000009709.11	PAX7	protein_coding	protein_coding	0.0688134	0.0607067	0.1	0.1	0.1	0.1	0.1	8.46925	4.82653	0.641638
ENSG00000009724.16	MASP2	protein_coding	protein_coding	0.831848	0.429998	1.32685	1.85912	1.36116	1.39513	1.21394	2.36169	2.2403	1.16834
ENSG00000009765.14	IYD	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.0915768	0.1	0.1
ENSG00000009780.15	FAM76A	protein_coding	protein_coding	2.35618	4.02113	3.96789	8.78334	5.98898	7.2179	3.63299	3.98876	8.46197	6.71561
ENSG00000009790.14	TRAF3IP3	protein_coding	protein_coding	1.10936e-07	3.59421e-07	2.05288e-05	1.7345e-05	7.23656e-07	1.28184e-06	9.90342e-08	1.02805e-06	1.28146e-06	0.0241869
ENSG00000009830.11	POMT2	protein_coding	protein_coding	7.89098	20.9624	23.4303	17.222	25.9125	27.9485	30.3534	29.7192	32.1811	27.377
ENSG00000009844.15	VTA1	protein_coding	protein_coding	36.266	31.1126	34.4668	24.3297	23.0305	27.7145	27.0117	27.1482	27.5755	51.9571
ENSG00000009950.15	MLXIPL	protein_coding	protein_coding	7.09309	4.81821	3.72126	3.17069	5.72756	4.72598	2.43604	11.1593	8.89212	1.46913
ENSG00000009954.10	BAZ1B	protein_coding	protein_coding	14.9047	15.7943	13.1176	11.2359	11.9742	11.0662	10.1599	14.7064	16.3188	24.1542
ENSG00000010017.12	RANBP9	protein_coding	protein_coding	15.2894	14.5985	16.5247	14.675	14.9756	15.9756	16.4799	20.4994	29.7051	22.7401
ENSG00000010030.13	ETV7	protein_coding	protein_coding	1.16191	1.02634	1.16659	0.371033	0.344027	0.563397	0.271347	0.597177	0.1	0.1
ENSG00000010072.15	SPRTN	protein_coding	protein_coding	3.53112	3.85618	1.75582	2.81352	4.1649	5.35564	5.73073	6.61873	7.41296	11.9014
ENSG00000010165.19	METTL13	protein_coding	protein_coding	23.349	24.0286	24.2299	14.1466	19.9915	15.0351	17.2342	7.67052	11.5221	11.9964
ENSG00000010219.13	DYRK4	protein_coding	protein_coding	13.3349	24.0503	16.593	36.6078	31.9165	20.6926	38.5639	56.7804	62.6107	48.7821
ENSG00000010244.18	ZNF207	protein_coding	protein_coding	38.9685	45.5247	39.0843	48.3482	45.0361	48.255	49.628	49.9203	50.3628	105.187
ENSG00000010256.10	UQCRC1	protein_coding	protein_coding	191.517	215.631	187.246	131.178	132.908	159.274	146.207	119.609	127.024	160.224
ENSG00000010270.13	STARD3NL	protein_coding	protein_coding	30.1351	26.6432	30.8934	48.6439	43.9903	53.1441	50.3297	54.6501	51.3673	69.3317
ENSG00000010278.13	CD9	protein_coding	protein_coding	161.206	163.949	162.015	42.8188	43.9121	41.4076	43.6665	20.459	13.9146	9.56531
ENSG00000010282.14	HHATL	protein_coding	protein_coding	0.442672	0.1	0.1	1.36659	0.1	1.222	0.1	0.1	0.1	0.181342
ENSG00000010292.12	NCAPD2	protein_coding	protein_coding	41.9873	47.0543	42.9309	12.1309	11.4904	13.8671	16.6374	25.0935	23.3524	28.8751
ENSG00000010295.19	IFFO1	protein_coding	protein_coding	9.67634	10.4821	10.0105	7.14378	8.57172	9.45408	8.66996	7.91158	10.7902	7.64196
ENSG00000010310.8	GIPR	protein_coding	protein_coding	0.591368	0.313165	1.40331	10.9099	10.5809	12.1249	9.5322	10.9867	13.6108	2.46307
ENSG00000010318.20	PHF7	protein_coding	protein_coding	11.3474	11.5884	14.8441	6.92091	5.85722	6.34095	12.3368	6.29843	1.76099	2.02165
ENSG00000010319.6	SEMA3G	protein_coding	protein_coding	0.780921	0.700875	0.769674	0.1	0.245697	0.578771	0.145959	0.1	0.538746	0.339775
ENSG00000010322.15	NISCH	protein_coding	protein_coding	22.5423	20.1165	19.7427	48.1376	49.523	49.5967	47.2861	55.4661	68.2537	40.1472
ENSG00000010327.10	STAB1	protein_coding	protein_coding	0.095327	0.136271	0.999768	1.28694	0.754181	0.1	0.1	0.285938	0.1	0.00976552
ENSG00000010361.13	FUZ	protein_coding	protein_coding	14.9798	13.5415	10.7878	7.01509	12.1716	11.8202	13.0712	12.7306	9.61275	18.1923
ENSG00000010379.15	SLC6A13	protein_coding	protein_coding	0.468916	0.182524	0.394271	1.08794	1.00874	0.421758	0.930423	0.1	0.1	0.917535
ENSG00000010404.17	IDS	protein_coding	protein_coding	14.1146	11.6606	15.9528	46.6802	57.0784	51.3638	50.4178	32.6475	27.9995	43.6306
ENSG00000010438.16	PRSS3	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000010539.11	ZNF200	protein_coding	protein_coding	2.59157	2.05185	3.85218	5.97136	6.79668	4.62471	5.48177	5.12674	5.81782	7.67135
ENSG00000010610.9	CD4	protein_coding	protein_coding	0.876964	1.21614	1.38711	1.27608	1.61358	0.855907	1.02211	2.76151	2.0858	1.2531
ENSG00000010626.14	LRRC23	protein_coding	protein_coding	2.97166	6.64834	1.16341	12.414	17.0218	11.3019	13.9506	8.26604	7.8532	29.1939
ENSG00000010671.15	BTK	protein_coding	protein_coding	0.1	0.156439	0.893761	0.1	0.1	0.1	2.53755	0.1	1.81648	1.67839
ENSG00000010704.18	HFE	protein_coding	protein_coding	1.91768	0.185178	1.84001	1.15396	2.24994	2.90214	2.96985	3.74496	3.76151	1.48325
ENSG00000010803.16	SCMH1	protein_coding	protein_coding	7.82553	6.44828	10.3838	12.5396	9.68467	9.98254	9.57802	17.6306	15.9855	9.87065
ENSG00000010810.17	FYN	protein_coding	protein_coding	41.8002	38.8271	41.3787	54.216	58.3739	64.5771	57.7365	142.457	131.523	121.996
ENSG00000010818.9	HIVEP2	protein_coding	protein_coding	2.1281	1.87717	2.03397	3.55211	3.42162	6.16136	3.6163	4.08395	4.94497	3.08813
ENSG00000010932.16	FMO1	protein_coding	protein_coding	0.200778	0.1	0.1	0.1	1.97922	0.803539	0.232895	0.1	0.1	0.314283
ENSG00000011007.12	ELOA	protein_coding	protein_coding	9.87912	11.3291	10.3866	11.0039	10.3388	10.9273	12.9569	10.7376	18.8214	15.3382
ENSG00000011009.10	LYPLA2	protein_coding	protein_coding	58.8442	63.354	63.0218	36.8017	41.7593	44.7985	46.8048	45.5309	35.3669	54.2424
ENSG00000011021.22	CLCN6	protein_coding	protein_coding	7.23583	7.57529	8.19388	7.58602	10.9856	9.34235	9.87379	12.2445	12.4347	7.6432
ENSG00000011028.13	MRC2	protein_coding	protein_coding	27.9855	20.4588	18.0607	152.703	160.896	162.459	152.949	60.8986	66.5399	83.5149
ENSG00000011052.21	NME1-NME2	protein_coding	protein_coding	2.30893	13.7278	0.29286	14.7815	6.319	18.3043	22.2037	23.1456	39.0913	27.2718
ENSG00000011083.8	SLC6A7	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.216827	0.1	0.1	0.1	0.1	0.1
ENSG00000011105.13	TSPAN9	protein_coding	protein_coding	10.1712	11.025	12.8886	12.8366	12.0741	14.7094	14.6806	8.33999	11.6973	14.5822
ENSG00000011114.14	BTBD7	protein_coding	protein_coding	4.36153	5.54841	6.69598	6.03937	4.41186	4.64065	4.94524	4.7453	5.99567	7.39561
ENSG00000011132.11	APBA3	protein_coding	protein_coding	9.4449	6.07364	9.05721	9.72489	6.67275	10.4404	8.52035	7.36153	6.32412	8.64604
ENSG00000011143.16	MKS1	protein_coding	protein_coding	9.67324	11.3984	8.37387	19.4958	20.2173	20.4446	23.9795	20.7975	23.5402	27.9797
ENSG00000011198.9	ABHD5	protein_coding	protein_coding	6.23896	6.59035	8.72246	7.27204	8.44284	11.2926	6.8195	4.22785	5.00831	9.12721
ENSG00000011201.11	ANOS1	protein_coding	protein_coding	2.59209	6.78937	10.0215	1.64864	0.883139	2.15092	2.99556	0.984747	1.6356	4.89563
ENSG00000011243.17	AKAP8L	protein_coding	protein_coding	71.357	58.7065	60.0757	54.8048	47.9912	48.9808	57.1352	105.81	100.055	50.2897
ENSG00000011258.15	MBTD1	protein_coding	protein_coding	11.0208	12.0512	11.7725	7.32068	6.20881	6.61306	7.22781	10.4919	11.2146	10.9093
ENSG00000011260.13	UTP18	protein_coding	protein_coding	32.2064	32.835	33.2135	21.3644	17.5105	15.9003	18.7923	21.6431	25.5614	25.7433
ENSG00000011275.18	RNF216	protein_coding	protein_coding	10.4573	9.31916	9.51151	10.1155	12.3511	11.9663	8.52218	11.0698	9.48625	11.9363
ENSG00000011295.15	TTC19	protein_coding	protein_coding	23.3786	23.2068	24.2398	20.7703	28.6891	23.0146	23.9265	34.1969	27.6188	37.2473
ENSG00000011304.19	PTBP1	protein_coding	protein_coding	130.004	132.634	137.22	64.5263	64.4355	74.9644	59.7097	75.1408	100.043	135.807
ENSG00000011332.19	DPF1	protein_coding	protein_coding	1.50847	0.158009	2.99116	5.98143	7.42758	3.49709	8.12075	11.7543	17.3073	9.31464
ENSG00000011347.9	SYT7	protein_coding	protein_coding	4.09234	5.46674	6.08243	3.84322	4.73639	3.89688	4.49846	4.04107	5.21317	1.78295
ENSG00000011376.10	LARS2	protein_coding	protein_coding	10.6885	14.0755	14.6516	6.62056	9.00462	6.1835	8.70025	13.4044	14.3774	10.2738
ENSG00000011405.13	PIK3C2A	protein_coding	protein_coding	14.5755	8.42775	9.93292	11.1205	11.9053	11.0681	11.5747	11.0107	11.0279	18.4404
ENSG00000011422.11	PLAUR	protein_coding	protein_coding	12.9134	11.8853	13.087	23.5315	31.5363	32.3703	35.2089	6.15839	4.38334	5.28546
ENSG00000011426.10	ANLN	protein_coding	protein_coding	22.7074	33.5073	26.0055	5.21539	3.79734	5.37008	3.21205	18.2999	8.19199	15.2767
ENSG00000011451.19	WIZ	protein_coding	protein_coding	12.222	12.0624	11.2894	17.4332	20.1324	16.5569	18.0931	24.0369	25.7465	12.7461
ENSG00000011454.16	RABGAP1	protein_coding	protein_coding	9.44052	8.90993	10.0959	12.9632	15.8566	16.7489	19.3211	26.6518	26.1277	28.0298
ENSG00000011465.16	DCN	protein_coding	protein_coding	1.76203	1.6614	0.88491	5.14147	6.42927	5.06124	3.96874	3.57128	7.63079	40.0786
ENSG00000011478.11	QPCTL	protein_coding	protein_coding	4.53235	6.21717	6.60144	6.42577	6.85276	10.9182	7.11282	4.69352	3.75996	4.28973
ENSG00000011485.14	PPP5C	protein_coding	protein_coding	61.3125	45.2112	57.2725	35.1335	37.797	40.9034	42.1962	44.5727	60.8453	55.3575
ENSG00000011523.13	CEP68	protein_coding	protein_coding	4.46815	5.31859	5.6262	5.10121	6.98471	6.74704	6.86616	15.4092	9.49803	9.03472
ENSG00000011566.14	MAP4K3	protein_coding	protein_coding	9.63616	8.93585	10.5866	8.64245	10.2354	11.3939	12.8202	23.3628	15.4445	11.6803
ENSG00000011590.13	ZBTB32	protein_coding	protein_coding	0.1	0.207737	0.236405	0.1	0.246299	1.2511	2.209	0.1	0.1	0.0968992
ENSG00000011600.11	TYROBP	protein_coding	protein_coding	0.1	0.906599	1.43203	1.14007	0.1	0.1	0.1	0.1	0.1	0.379986
ENSG00000011638.10	TMEM159	protein_coding	protein_coding	12.5163	14.7207	11.362	20.0476	21.3823	15.1746	11.3715	23.0208	18.8661	8.77257
ENSG00000011677.12	GABRA3	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.109237	0.1	0.1	0.1	0.1	0.099613
ENSG00000012048.21	BRCA1	protein_coding	protein_coding	8.68373	7.35828	8.25491	2.95874	4.12766	2.81007	3.26619	3.72392	3.10657	7.99979
ENSG00000012061.15	ERCC1	protein_coding	protein_coding	45.6631	39.2283	57.7373	40.3318	69.8537	75.5752	62.7942	57.673	59.7964	71.9207
ENSG00000012124.16	CD22	protein_coding	protein_coding	1.34885	2.42153	0.1	1.04374	0.1	0.1	0.872353	0.1	0.1	0.0965423
ENSG00000012171.19	SEMA3B	protein_coding	protein_coding	3.74217	2.99854	3.26559	8.15891	4.85605	6.39108	5.6272	8.56768	8.02493	8.75311
ENSG00000012174.11	MBTPS2	protein_coding	protein_coding	4.76905	6.00083	5.50095	9.71979	11.0026	10.4321	10.4549	11.6722	10.4684	11.8495
ENSG00000012211.12	PRICKLE3	protein_coding	protein_coding	7.59045	5.83271	6.92743	6.33967	5.63268	9.39283	8.11768	4.61577	2.14962	0.670852
ENSG00000012223.12	LTF	protein_coding	protein_coding	1.18986	0.139932	0.857612	0.1	0.1	0.170279	0.17553	0.1	0.1	0.1
ENSG00000012232.8	EXTL3	protein_coding	protein_coding	33.7844	36.7548	30.1465	17.6118	20.0664	21.9034	20.2782	20.5499	19.1471	25.303
ENSG00000012504.14	NR1H4	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000012660.13	ELOVL5	protein_coding	protein_coding	64.2597	73.6175	69.2381	47.9554	45.7577	40.0408	39.9209	35.1058	29.5143	29.2032
ENSG00000012779.10	ALOX5	protein_coding	protein_coding	7.01131	6.22491	6.0107	3.39027	5.7749	6.73149	4.70613	1.8869	1.20039	0.238816
ENSG00000012817.15	KDM5D	protein_coding	protein_coding	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000012822.15	CALCOCO1	protein_coding	protein_coding	9.07075	14.9058	12.2927	31.4681	40.2331	37.0825	31.4847	34.878	37.2268	46.2073
ENSG00000012963.14	UBR7	protein_coding	protein_coding	12.991	10.9037	12.0531	8.64798	10.7224	7.68339	13.6363	11.8611	13.7447	17.0315
ENSG00000012983.11	MAP4K5	protein_coding	protein_coding	8.16376	7.0245	8.22179	21.8336	23.1395	23.557	25.0559	18.1152	18.6583	15.9958
ENSG00000013016.15	EHD3	protein_coding	protein_coding	2.72846	2.84489	2.6648	6.08648	4.59547	5.15254	5.71778	6.16671	4.94345	5.39411
ENSG00000013275.7	PSMC4	protein_coding	protein_coding	61.1924	57.7894	61.1088	34.1834	42.6649	39.1348	36.1393	48.0127	48.2358	70.0606
ENSG00000013288.8	MAN2B2	protein_coding	protein_coding	2.94755	4.53158	3.48681	7.67821	6.993	6.86425	8.29768	9.01144	10.2993	11.5564
ENSG00000013293.5	SLC7A14	protein_coding	protein_coding	0.26054	0.131317	0.187566	0.168737	0.429572	1.21649	0.313062	0.270934	0.128395	0.239537
ENSG00000013297.11	CLDN11	protein_coding	protein_coding	2.83785	1.95141	3.51173	8.40818	11.6507	10.8255	8.43457	4.66122	3.01432	0.303145
ENSG00000013306.15	SLC25A39	protein_coding	protein_coding	129.969	128.053	131.468	81.3811	91.2296	93.8844	96.0788	61.9324	57.2543	84.5759
ENSG00000013364.18	MVP	protein_coding	protein_coding	6.1578	13.2885	9.07296	32.2026	31.7617	35.7767	29.6924	16.8934	23.3392	9.86286
ENSG00000013374.16	NUB1	protein_coding	protein_coding	26.6607	22.5698	28.7747	20.0427	26.8642	26.5992	37.2641	35.2045	25.8986	34.5611
ENSG00000013375.15	PGM3	protein_coding	protein_coding	23.6456	27.6126	20.8583	19.9757	12.4796	32.2188	23.1359	16.2875	17.3339	40.151
ENSG00000013392.7	RWDD2A	protein_coding	protein_coding	2.16843	2.18668	2.59922	3.03949	4.11397	3.66078	3.37736	5.25868	5.46128	4.95967
ENSG00000013441.15	CLK1	protein_coding	protein_coding	17.8133	12.172	14.6838	34.7364	33.3033	33.8703	47.7308	45.3934	39.7535	39.0254
ENSG00000013503.9	POLR3B	protein_coding	protein_coding	2.67345	2.06243	1.70137	2.64683	1.88197	1.40637	1.65154	1.53065	3.22517	6.18126
ENSG00000013523.9	ANGEL1	protein_coding	protein_coding	6.49046	5.82738	6.28513	8.18262	8.26955	7.01772	7.64427	9.49857	9.13897	8.83649
ENSG00000013561.17	RNF14	protein_coding	protein_coding	23.4761	17.491	20.0788	27.4667	30.9666	31.2287	28.3815	17.6786	23.1771	33.5957
ENSG00000013563.13	DNASE1L1	protein_coding	protein_coding	10.0508	8.05059	6.16006	16.6711	15.1463	16.2408	13.7017	11.9588	12.2561	11.8886
ENSG00000013573.16	DDX11	protein_coding	protein_coding	20.9889	26.6258	20.7502	17.3356	16.5844	22.2203	20.7689	13.9971	29.2671	12.6035
ENSG00000013583.9	HEBP1	protein_coding	protein_coding	26.1361	27.6202	19.5812	20.2104	30.1462	24.376	18.2369	18.1376	26.0336	22.2477
ENSG00000013588.8	GPRC5A	protein_coding	protein_coding	1.14432	0.910663	1.15105	8.63798	5.08045	7.37175	7.5357	0.900421	1.73174	0.573924
ENSG00000013619.13	MAMLD1	protein_coding	protein_coding	0.271316	0.926881	0.243161	0.616227	0.854528	1.1644	0.900726	6.16561	7.44242	1.72369
ENSG00000013725.14	CD6	protein_coding	protein_coding	0.1	0.1	0.1	1.04348	0.1	0.138875	0.1	0.470242	0.1	0.0469492
