geneId	cluster	row_order	cluster_display_rank	geneName	gene_id	type	specific_type
ENSG00000154127.9	5	2268	3	UBASH3B	ENSG00000154127	protein_coding	protein_coding
ENSG00000043143.20	5	2269	3	JADE2	ENSG00000043143	protein_coding	protein_coding
ENSG00000111319.12	5	2270	3	SCNN1A	ENSG00000111319	protein_coding	protein_coding
ENSG00000156711.16	5	2271	3	MAPK13	ENSG00000156711	protein_coding	protein_coding
ENSG00000205710.3	5	2272	3	C17orf107	ENSG00000205710	protein_coding	protein_coding
ENSG00000104888.9	5	2273	3	SLC17A7	ENSG00000104888	protein_coding	protein_coding
ENSG00000117013.15	5	2274	3	KCNQ4	ENSG00000117013	protein_coding	protein_coding
ENSG00000173334.3	5	2275	3	TRIB1	ENSG00000173334	protein_coding	protein_coding
ENSG00000198915.11	5	2276	3	RASGEF1A	ENSG00000198915	protein_coding	protein_coding
ENSG00000129538.13	5	2277	3	RNASE1	ENSG00000129538	protein_coding	protein_coding
ENSG00000186994.11	5	2278	3	KANK3	ENSG00000186994	protein_coding	protein_coding
ENSG00000278978.1	5	2279	3	AC092611.3	ENSG00000278978	lncRNA	TEC
ENSG00000132274.15	5	2280	3	TRIM22	ENSG00000132274	protein_coding	protein_coding
ENSG00000101187.15	5	2281	3	SLCO4A1	ENSG00000101187	protein_coding	protein_coding
ENSG00000163814.7	5	2282	3	CDCP1	ENSG00000163814	protein_coding	protein_coding
ENSG00000157110.15	5	2283	3	RBPMS	ENSG00000157110	protein_coding	protein_coding
ENSG00000089327.14	5	2284	3	FXYD5	ENSG00000089327	protein_coding	protein_coding
ENSG00000100985.7	5	2285	3	MMP9	ENSG00000100985	protein_coding	protein_coding
ENSG00000122861.15	5	2286	3	PLAU	ENSG00000122861	protein_coding	protein_coding
ENSG00000166145.14	5	2287	3	SPINT1	ENSG00000166145	protein_coding	protein_coding
ENSG00000110090.12	5	2288	3	CPT1A	ENSG00000110090	protein_coding	protein_coding
ENSG00000143768.12	5	2289	3	LEFTY2	ENSG00000143768	protein_coding	protein_coding
ENSG00000168918.13	5	2290	3	INPP5D	ENSG00000168918	protein_coding	protein_coding
ENSG00000188522.14	5	2291	3	FAM83G	ENSG00000188522	protein_coding	protein_coding
ENSG00000101850.12	5	2292	3	GPR143	ENSG00000101850	protein_coding	protein_coding
ENSG00000172216.5	5	2293	3	CEBPB	ENSG00000172216	protein_coding	protein_coding
ENSG00000125144.13	5	2294	3	MT1G	ENSG00000125144	protein_coding	protein_coding
ENSG00000176532.3	5	2295	3	PRR15	ENSG00000176532	protein_coding	protein_coding
ENSG00000198113.2	5	2296	3	TOR4A	ENSG00000198113	protein_coding	protein_coding
ENSG00000105048.16	5	2297	3	TNNT1	ENSG00000105048	protein_coding	protein_coding
ENSG00000118785.13	5	2298	3	SPP1	ENSG00000118785	protein_coding	protein_coding
ENSG00000106366.8	5	2299	3	SERPINE1	ENSG00000106366	protein_coding	protein_coding
ENSG00000116962.14	5	2300	3	NID1	ENSG00000116962	protein_coding	protein_coding
ENSG00000087088.19	5	2301	3	BAX	ENSG00000087088	protein_coding	protein_coding
ENSG00000136167.13	5	2302	3	LCP1	ENSG00000136167	protein_coding	protein_coding
ENSG00000070759.16	5	2303	3	TESK2	ENSG00000070759	protein_coding	protein_coding
ENSG00000134954.14	5	2304	3	ETS1	ENSG00000134954	protein_coding	protein_coding
ENSG00000244198.6	5	2305	3	AC004889.1	ENSG00000244198	lncRNA	antisense
ENSG00000096433.10	5	2306	3	ITPR3	ENSG00000096433	protein_coding	protein_coding
ENSG00000135636.13	5	2307	3	DYSF	ENSG00000135636	protein_coding	protein_coding
ENSG00000118898.15	5	2308	3	PPL	ENSG00000118898	protein_coding	protein_coding
ENSG00000250986.1	5	2309	3	LINC02600	ENSG00000250986	lncRNA	lincRNA
ENSG00000129455.15	5	2310	3	KLK8	ENSG00000129455	protein_coding	protein_coding
ENSG00000177106.15	5	2311	3	EPS8L2	ENSG00000177106	protein_coding	protein_coding
ENSG00000244509.3	5	2312	3	APOBEC3C	ENSG00000244509	protein_coding	protein_coding
ENSG00000204287.13	5	2313	3	HLA-DRA	ENSG00000204287	protein_coding	protein_coding
ENSG00000171219.8	5	2314	3	CDC42BPG	ENSG00000171219	protein_coding	protein_coding
ENSG00000142675.17	5	2315	3	CNKSR1	ENSG00000142675	protein_coding	protein_coding
ENSG00000145107.15	5	2316	3	TM4SF19	ENSG00000145107	protein_coding	protein_coding
ENSG00000116711.9	5	2317	3	PLA2G4A	ENSG00000116711	protein_coding	protein_coding
ENSG00000196154.11	5	2318	3	S100A4	ENSG00000196154	protein_coding	protein_coding
ENSG00000107562.16	5	2319	3	CXCL12	ENSG00000107562	protein_coding	protein_coding
ENSG00000115884.10	5	2320	3	SDC1	ENSG00000115884	protein_coding	protein_coding
ENSG00000110660.14	5	2321	3	SLC35F2	ENSG00000110660	protein_coding	protein_coding
ENSG00000058085.14	5	2322	3	LAMC2	ENSG00000058085	protein_coding	protein_coding
ENSG00000276170.4	5	2323	3	AC244153.1	ENSG00000276170	lncRNA	processed_transcript
ENSG00000101000.5	5	2324	3	PROCR	ENSG00000101000	protein_coding	protein_coding
ENSG00000130203.9	5	2325	3	APOE	ENSG00000130203	protein_coding	protein_coding
ENSG00000230937.11	5	2326	3	MIR205HG	ENSG00000230937	lncRNA	processed_transcript
ENSG00000181885.18	5	2327	3	CLDN7	ENSG00000181885	protein_coding	protein_coding
ENSG00000039068.18	5	2328	3	CDH1	ENSG00000039068	protein_coding	protein_coding
ENSG00000205517.12	5	2329	3	RGL3	ENSG00000205517	protein_coding	protein_coding
ENSG00000109854.13	5	2330	3	HTATIP2	ENSG00000109854	protein_coding	protein_coding
ENSG00000105327.17	5	2331	3	BBC3	ENSG00000105327	protein_coding	protein_coding
ENSG00000148288.12	5	2332	3	GBGT1	ENSG00000148288	protein_coding	protein_coding
ENSG00000188257.11	5	2333	3	PLA2G2A	ENSG00000188257	protein_coding	protein_coding
ENSG00000125657.4	5	2334	3	TNFSF9	ENSG00000125657	protein_coding	protein_coding
ENSG00000130513.6	5	2335	3	GDF15	ENSG00000130513	protein_coding	protein_coding
ENSG00000179344.16	5	2336	3	HLA-DQB1	ENSG00000179344	protein_coding	protein_coding
ENSG00000055732.12	5	2337	3	MCOLN3	ENSG00000055732	protein_coding	protein_coding
ENSG00000166923.10	5	2338	3	GREM1	ENSG00000166923	protein_coding	protein_coding
ENSG00000107438.8	5	2339	3	PDLIM1	ENSG00000107438	protein_coding	protein_coding
ENSG00000187193.8	5	2340	3	MT1X	ENSG00000187193	protein_coding	protein_coding
ENSG00000205358.3	5	2341	3	MT1H	ENSG00000205358	protein_coding	protein_coding
ENSG00000163975.11	5	2342	3	MELTF	ENSG00000163975	protein_coding	protein_coding
ENSG00000175164.14	5	2343	3	ABO	ENSG00000175164	protein_coding	protein_coding
ENSG00000057657.16	5	2344	3	PRDM1	ENSG00000057657	protein_coding	protein_coding
ENSG00000003400.14	5	2345	3	CASP10	ENSG00000003400	protein_coding	protein_coding
ENSG00000172935.8	5	2346	3	MRGPRF	ENSG00000172935	protein_coding	protein_coding
ENSG00000164142.15	5	2347	3	FAM160A1	ENSG00000164142	protein_coding	protein_coding
ENSG00000175538.10	5	2348	3	KCNE3	ENSG00000175538	protein_coding	protein_coding
ENSG00000261949.5	5	2349	3	GFY	ENSG00000261949	protein_coding	protein_coding
ENSG00000235621.8	5	2350	3	LINC00494	ENSG00000235621	lncRNA	lincRNA
ENSG00000176909.11	5	2351	3	MAMSTR	ENSG00000176909	protein_coding	protein_coding
ENSG00000274253.4	5	2352	3	AC138649.1	ENSG00000274253	lncRNA	sense_overlapping
ENSG00000167612.12	5	2353	3	ANKRD33	ENSG00000167612	protein_coding	protein_coding
ENSG00000104140.6	5	2354	3	RHOV	ENSG00000104140	protein_coding	protein_coding
ENSG00000239389.7	5	2355	3	PCDHA13	ENSG00000239389	protein_coding	protein_coding
ENSG00000137841.11	4	2356	4	PLCB2	ENSG00000137841	protein_coding	protein_coding
ENSG00000160282.13	4	2357	4	FTCD	ENSG00000160282	protein_coding	protein_coding
ENSG00000110719.9	4	2358	4	TCIRG1	ENSG00000110719	protein_coding	protein_coding
ENSG00000142552.7	4	2359	4	RCN3	ENSG00000142552	protein_coding	protein_coding
ENSG00000167992.12	4	2360	4	VWCE	ENSG00000167992	protein_coding	protein_coding
ENSG00000099953.9	4	2361	4	MMP11	ENSG00000099953	protein_coding	protein_coding
ENSG00000179403.11	4	2362	4	VWA1	ENSG00000179403	protein_coding	protein_coding
ENSG00000163435.15	4	2363	4	ELF3	ENSG00000163435	protein_coding	protein_coding
ENSG00000178038.16	4	2364	4	ALS2CL	ENSG00000178038	protein_coding	protein_coding
ENSG00000156535.14	4	2365	4	CD109	ENSG00000156535	protein_coding	protein_coding
ENSG00000254815.5	4	2366	4	AP006284.1	ENSG00000254815	lncRNA	antisense
ENSG00000187688.14	4	2367	4	TRPV2	ENSG00000187688	protein_coding	protein_coding
ENSG00000113070.7	4	2368	4	HBEGF	ENSG00000113070	protein_coding	protein_coding
ENSG00000128564.6	4	2369	4	VGF	ENSG00000128564	protein_coding	protein_coding
ENSG00000116717.12	4	2370	4	GADD45A	ENSG00000116717	protein_coding	protein_coding
ENSG00000124145.6	4	2371	4	SDC4	ENSG00000124145	protein_coding	protein_coding
ENSG00000170801.9	4	2372	4	HTRA3	ENSG00000170801	protein_coding	protein_coding
ENSG00000237886.1	4	2373	4	NALT1	ENSG00000237886	lncRNA	antisense
ENSG00000255026.1	4	2374	4	AC136475.3	ENSG00000255026	lncRNA	antisense
ENSG00000134107.4	4	2375	4	BHLHE40	ENSG00000134107	protein_coding	protein_coding
ENSG00000165507.8	4	2376	4	DEPP1	ENSG00000165507	protein_coding	protein_coding
ENSG00000145623.12	4	2377	4	OSMR	ENSG00000145623	protein_coding	protein_coding
ENSG00000185567.6	4	2378	4	AHNAK2	ENSG00000185567	protein_coding	protein_coding
ENSG00000121769.7	4	2379	4	FABP3	ENSG00000121769	protein_coding	protein_coding
ENSG00000123689.5	4	2380	4	G0S2	ENSG00000123689	protein_coding	protein_coding
ENSG00000162836.11	4	2381	4	ACP6	ENSG00000162836	protein_coding	protein_coding
ENSG00000164124.10	4	2382	4	TMEM144	ENSG00000164124	protein_coding	protein_coding
ENSG00000105329.9	4	2383	4	TGFB1	ENSG00000105329	protein_coding	protein_coding
ENSG00000173530.5	4	2384	4	TNFRSF10D	ENSG00000173530	protein_coding	protein_coding
ENSG00000167549.18	4	2385	4	CORO6	ENSG00000167549	protein_coding	protein_coding
ENSG00000041982.15	4	2386	4	TNC	ENSG00000041982	protein_coding	protein_coding
ENSG00000230002.3	4	2387	4	ALMS1-IT1	ENSG00000230002	lncRNA	sense_intronic
ENSG00000161896.11	4	2388	4	IP6K3	ENSG00000161896	protein_coding	protein_coding
ENSG00000170074.19	4	2389	4	FAM153A	ENSG00000170074	protein_coding	protein_coding
ENSG00000261594.3	4	2390	4	TPBGL	ENSG00000261594	protein_coding	protein_coding
ENSG00000189292.15	4	2391	4	ALKAL2	ENSG00000189292	protein_coding	protein_coding
ENSG00000276248.1	4	2392	4	AL442125.1	ENSG00000276248	lncRNA	sense_intronic
ENSG00000135722.8	4	2393	4	FBXL8	ENSG00000135722	protein_coding	protein_coding
ENSG00000078081.7	4	2394	4	LAMP3	ENSG00000078081	protein_coding	protein_coding
ENSG00000263655.1	4	2395	4	AC090125.1	ENSG00000263655	lncRNA	lincRNA
ENSG00000087494.15	4	2396	4	PTHLH	ENSG00000087494	protein_coding	protein_coding
ENSG00000158050.4	4	2397	4	DUSP2	ENSG00000158050	protein_coding	protein_coding
ENSG00000138271.5	4	2398	4	GPR87	ENSG00000138271	protein_coding	protein_coding
ENSG00000095752.6	4	2399	4	IL11	ENSG00000095752	protein_coding	protein_coding
ENSG00000180071.19	4	2400	4	ANKRD18A	ENSG00000180071	protein_coding	protein_coding
ENSG00000196954.13	4	2401	4	CASP4	ENSG00000196954	protein_coding	protein_coding
ENSG00000069812.11	4	2402	4	HES2	ENSG00000069812	protein_coding	protein_coding
ENSG00000183876.8	4	2403	4	ARSI	ENSG00000183876	protein_coding	protein_coding
ENSG00000150540.13	4	2404	4	HNMT	ENSG00000150540	protein_coding	protein_coding
ENSG00000122641.10	4	2405	4	INHBA	ENSG00000122641	protein_coding	protein_coding
ENSG00000135245.9	4	2406	4	HILPDA	ENSG00000135245	protein_coding	protein_coding
ENSG00000266835.5	4	2407	4	GAPLINC	ENSG00000266835	lncRNA	lincRNA
ENSG00000092068.19	4	2408	4	SLC7A8	ENSG00000092068	protein_coding	protein_coding
ENSG00000141655.16	4	2409	4	TNFRSF11A	ENSG00000141655	protein_coding	protein_coding
ENSG00000108821.13	4	2410	4	COL1A1	ENSG00000108821	protein_coding	protein_coding
ENSG00000100097.11	4	2411	4	LGALS1	ENSG00000100097	protein_coding	protein_coding
ENSG00000134363.11	4	2412	4	FST	ENSG00000134363	protein_coding	protein_coding
ENSG00000167772.11	4	2413	4	ANGPTL4	ENSG00000167772	protein_coding	protein_coding
ENSG00000119630.13	4	2414	4	PGF	ENSG00000119630	protein_coding	protein_coding
ENSG00000171956.6	4	2415	4	FOXB1	ENSG00000171956	protein_coding	protein_coding
ENSG00000146215.13	4	2416	4	CRIP3	ENSG00000146215	protein_coding	protein_coding
ENSG00000011422.11	4	2417	4	PLAUR	ENSG00000011422	protein_coding	protein_coding
ENSG00000120708.16	4	2418	4	TGFBI	ENSG00000120708	protein_coding	protein_coding
ENSG00000198865.9	4	2419	4	CCDC152	ENSG00000198865	protein_coding	protein_coding
ENSG00000142173.14	4	2420	4	COL6A2	ENSG00000142173	protein_coding	protein_coding
ENSG00000142910.15	4	2421	4	TINAGL1	ENSG00000142910	protein_coding	protein_coding
ENSG00000115414.18	4	2422	4	FN1	ENSG00000115414	protein_coding	protein_coding
ENSG00000134013.15	4	2423	4	LOXL2	ENSG00000134013	protein_coding	protein_coding
ENSG00000182492.15	4	2424	4	BGN	ENSG00000182492	protein_coding	protein_coding
ENSG00000213937.3	4	2425	4	CLDN9	ENSG00000213937	protein_coding	protein_coding
ENSG00000124762.13	4	2426	4	CDKN1A	ENSG00000124762	protein_coding	protein_coding
ENSG00000157227.12	4	2427	4	MMP14	ENSG00000157227	protein_coding	protein_coding
ENSG00000164687.10	4	2428	4	FABP5	ENSG00000164687	protein_coding	protein_coding
ENSG00000166278.14	4	2429	4	C2	ENSG00000166278	protein_coding	protein_coding
ENSG00000214140.10	4	2430	4	PRCD	ENSG00000214140	protein_coding	protein_coding
ENSG00000169435.13	4	2431	4	RASSF6	ENSG00000169435	protein_coding	protein_coding
ENSG00000106336.12	4	2432	4	FBXO24	ENSG00000106336	protein_coding	protein_coding
ENSG00000188389.10	4	2433	4	PDCD1	ENSG00000188389	protein_coding	protein_coding
ENSG00000167755.14	4	2434	4	KLK6	ENSG00000167755	protein_coding	protein_coding
ENSG00000078098.13	4	2435	4	FAP	ENSG00000078098	protein_coding	protein_coding
ENSG00000228526.7	4	2436	4	MIR34AHG	ENSG00000228526	lncRNA	lincRNA
ENSG00000099377.13	4	2437	4	HSD3B7	ENSG00000099377	protein_coding	protein_coding
ENSG00000168748.13	4	2438	4	CA7	ENSG00000168748	protein_coding	protein_coding
ENSG00000158458.19	4	2439	4	NRG2	ENSG00000158458	protein_coding	protein_coding
ENSG00000149506.11	4	2440	4	ZP1	ENSG00000149506	protein_coding	protein_coding
ENSG00000225194.3	4	2441	4	LINC00092	ENSG00000225194	lncRNA	lincRNA
ENSG00000267543.1	4	2442	4	AC015802.3	ENSG00000267543	lncRNA	sense_intronic
ENSG00000112561.17	4	2443	4	TFEB	ENSG00000112561	protein_coding	protein_coding
ENSG00000162624.14	4	2444	4	LHX8	ENSG00000162624	protein_coding	protein_coding
ENSG00000106483.11	4	2445	4	SFRP4	ENSG00000106483	protein_coding	protein_coding
ENSG00000228775.7	4	2446	4	WEE2-AS1	ENSG00000228775	lncRNA	antisense
ENSG00000204866.8	4	2447	4	IGFL2	ENSG00000204866	protein_coding	protein_coding
ENSG00000156466.9	4	2448	4	GDF6	ENSG00000156466	protein_coding	protein_coding
ENSG00000186510.11	4	2449	4	CLCNKA	ENSG00000186510	protein_coding	protein_coding
ENSG00000273443.1	4	2450	4	AL645608.8	ENSG00000273443	lncRNA	lincRNA
ENSG00000134531.9	4	2451	4	EMP1	ENSG00000134531	protein_coding	protein_coding
ENSG00000018280.16	4	2452	4	SLC11A1	ENSG00000018280	protein_coding	protein_coding
ENSG00000164161.9	4	2453	4	HHIP	ENSG00000164161	protein_coding	protein_coding
ENSG00000168685.14	4	2454	4	IL7R	ENSG00000168685	protein_coding	protein_coding
ENSG00000251364.6	4	2455	4	AC107884.1	ENSG00000251364	lncRNA	antisense
ENSG00000271216.1	4	2456	4	LINC01050	ENSG00000271216	lncRNA	lincRNA
ENSG00000123610.4	4	2457	4	TNFAIP6	ENSG00000123610	protein_coding	protein_coding
ENSG00000168907.13	4	2458	4	PLA2G4F	ENSG00000168907	protein_coding	protein_coding
ENSG00000256811.1	4	2459	4	AC079360.1	ENSG00000256811	lncRNA	antisense
ENSG00000185198.11	4	2460	4	PRSS57	ENSG00000185198	protein_coding	protein_coding
ENSG00000074416.14	4	2461	4	MGLL	ENSG00000074416	protein_coding	protein_coding
ENSG00000106384.11	4	2462	4	MOGAT3	ENSG00000106384	protein_coding	protein_coding
ENSG00000257869.1	4	2463	4	AL139023.1	ENSG00000257869	lncRNA	lincRNA
ENSG00000275549.1	4	2464	4	STPG3-AS1	ENSG00000275549	lncRNA	antisense
ENSG00000272259.5	4	2465	4	LINC01749	ENSG00000272259	lncRNA	lincRNA
ENSG00000235172.7	4	2466	4	LINC01366	ENSG00000235172	lncRNA	lincRNA
ENSG00000075651.15	4	2467	4	PLD1	ENSG00000075651	protein_coding	protein_coding
ENSG00000154589.6	4	2468	4	LY96	ENSG00000154589	protein_coding	protein_coding
ENSG00000231290.5	4	2469	4	APCDD1L-DT	ENSG00000231290	lncRNA	processed_transcript
ENSG00000182578.13	4	2470	4	CSF1R	ENSG00000182578	protein_coding	protein_coding
ENSG00000117226.11	4	2471	4	GBP3	ENSG00000117226	protein_coding	protein_coding
ENSG00000143217.8	4	2472	4	NECTIN4	ENSG00000143217	protein_coding	protein_coding
ENSG00000103888.16	4	2473	4	CEMIP	ENSG00000103888	protein_coding	protein_coding
ENSG00000281103.1	4	2474	4	TRG-AS1	ENSG00000281103	lncRNA	antisense
ENSG00000259884.1	4	2475	4	AC025259.3	ENSG00000259884	lncRNA	lincRNA
ENSG00000236383.8	4	2476	4	CCDC200	ENSG00000236383	protein_coding	protein_coding
ENSG00000262920.5	4	2477	4	AC129507.4	ENSG00000262920	lncRNA	antisense
ENSG00000250286.1	4	2478	4	AC021491.2	ENSG00000250286	lncRNA	processed_transcript
ENSG00000232480.1	4	2479	4	TGFB2-AS1	ENSG00000232480	lncRNA	antisense
ENSG00000267413.1	4	2480	4	LINC01901	ENSG00000267413	lncRNA	lincRNA
ENSG00000112936.18	4	2481	4	C7	ENSG00000112936	protein_coding	protein_coding
ENSG00000110324.10	4	2482	4	IL10RA	ENSG00000110324	protein_coding	protein_coding
ENSG00000261136.1	4	2483	4	AC023908.3	ENSG00000261136	lncRNA	antisense
ENSG00000197301.7	4	2484	4	AC090673.1	ENSG00000197301	lncRNA	antisense
ENSG00000157653.11	4	2485	4	C9orf43	ENSG00000157653	protein_coding	protein_coding
ENSG00000100156.10	4	2486	4	SLC16A8	ENSG00000100156	protein_coding	protein_coding
ENSG00000267498.1	4	2487	4	AC007786.1	ENSG00000267498	lncRNA	lincRNA
ENSG00000204540.10	4	2488	4	PSORS1C1	ENSG00000204540	protein_coding	protein_coding
ENSG00000160219.11	4	2489	4	GAB3	ENSG00000160219	protein_coding	protein_coding
ENSG00000249859.9	4	2490	4	PVT1	ENSG00000249859	lncRNA	lincRNA
ENSG00000011590.13	4	2491	4	ZBTB32	ENSG00000011590	protein_coding	protein_coding
ENSG00000168427.8	4	2492	4	KLHL30	ENSG00000168427	protein_coding	protein_coding
ENSG00000151834.15	4	2493	4	GABRA2	ENSG00000151834	protein_coding	protein_coding
ENSG00000273061.1	4	2494	4	CDC37L1-DT	ENSG00000273061	lncRNA	lincRNA
ENSG00000230896.1	4	2495	4	AL604028.1	ENSG00000230896	lncRNA	sense_intronic
ENSG00000275765.5	4	2496	4	AC091982.3	ENSG00000275765	lncRNA	lincRNA
ENSG00000053747.16	4	2497	4	LAMA3	ENSG00000053747	protein_coding	protein_coding
ENSG00000177721.4	4	2498	4	ANXA2R	ENSG00000177721	protein_coding	protein_coding
ENSG00000255201.1	4	2499	4	AC087623.1	ENSG00000255201	lncRNA	antisense
ENSG00000113263.12	4	2500	4	ITK	ENSG00000113263	protein_coding	protein_coding
ENSG00000177464.4	4	2501	4	GPR4	ENSG00000177464	protein_coding	protein_coding
ENSG00000177374.12	4	2502	4	HIC1	ENSG00000177374	protein_coding	protein_coding
ENSG00000131400.7	4	2503	4	NAPSA	ENSG00000131400	protein_coding	protein_coding
ENSG00000181804.14	4	2504	4	SLC9A9	ENSG00000181804	protein_coding	protein_coding
ENSG00000285725.1	4	2505	4	AC004967.2	ENSG00000285725	lncRNA	processed_transcript
ENSG00000280216.1	4	2506	4	AL022326.2	ENSG00000280216	lncRNA	TEC
ENSG00000101440.9	4	2507	4	ASIP	ENSG00000101440	protein_coding	protein_coding
ENSG00000212743.2	4	2508	4	AL137145.1	ENSG00000212743	lncRNA	lincRNA
ENSG00000145040.3	4	2509	4	UCN2	ENSG00000145040	protein_coding	protein_coding
ENSG00000127377.9	4	2510	4	CRYGN	ENSG00000127377	protein_coding	protein_coding
ENSG00000276542.1	4	2511	4	AC097478.3	ENSG00000276542	lncRNA	antisense
ENSG00000167850.3	4	2512	4	CD300C	ENSG00000167850	protein_coding	protein_coding
ENSG00000273008.1	4	2513	4	AC010864.1	ENSG00000273008	lncRNA	lincRNA
ENSG00000153002.11	4	2514	4	CPB1	ENSG00000153002	protein_coding	protein_coding
ENSG00000279713.1	4	2515	4	AC080038.3	ENSG00000279713	lncRNA	TEC
ENSG00000135374.9	4	2516	4	ELF5	ENSG00000135374	protein_coding	protein_coding
ENSG00000017427.16	4	2517	4	IGF1	ENSG00000017427	protein_coding	protein_coding
ENSG00000279700.1	4	2518	4	AC131212.2	ENSG00000279700	lncRNA	TEC
ENSG00000278206.1	4	2519	4	AL031320.2	ENSG00000278206	lncRNA	processed_transcript
ENSG00000258667.1	4	2520	4	HIF1A-AS2	ENSG00000258667	lncRNA	lincRNA
ENSG00000019186.9	4	2521	4	CYP24A1	ENSG00000019186	protein_coding	protein_coding
ENSG00000128510.11	4	2522	4	CPA4	ENSG00000128510	protein_coding	protein_coding
ENSG00000184163.3	4	2523	4	C1QTNF12	ENSG00000184163	protein_coding	protein_coding
ENSG00000152049.6	4	2524	4	KCNE4	ENSG00000152049	protein_coding	protein_coding
ENSG00000020633.18	4	2525	4	RUNX3	ENSG00000020633	protein_coding	protein_coding
ENSG00000196431.3	4	2526	4	CRYBA4	ENSG00000196431	protein_coding	protein_coding
ENSG00000115221.11	4	2527	4	ITGB6	ENSG00000115221	protein_coding	protein_coding
ENSG00000186056.10	4	2528	4	MATN1-AS1	ENSG00000186056	lncRNA	antisense
ENSG00000255153.1	4	2529	4	TOLLIP-AS1	ENSG00000255153	lncRNA	antisense
ENSG00000274460.1	4	2530	4	AC092119.2	ENSG00000274460	lncRNA	lincRNA
ENSG00000280744.1	4	2531	4	LINC01173	ENSG00000280744	lncRNA	lincRNA
ENSG00000178726.6	4	2532	4	THBD	ENSG00000178726	protein_coding	protein_coding
